LISTE CHRONOLOGIQUE;;;
;;;
DES AMBASSADEURS, ENVOYÉS EXTRAORDINAIRES,;;;
;;;
MINISTRES PLÉNIPOTENTIAIRES;;;
;;;
ET CHARGÉS D'AFFAIRES DE FRANCE À L'ÉTRANGER;;;
;;;
DEPUIS 1945;;;
;;mise à jour : 25/02/2011;
;;;

AFGHANISTAN;;;

;Etienne (Philippe), ambassadeur;20 avril 2009.

COMITÉ  POLITIQUE  ET  DE  SÉCURITÉ;;
DE  L'UNION  EUROPÉENNE;;
(Bruxelles);;

MM.;Duqué, ambassadeur;4 janvier 1993.
;Guehenno, ambassadeur;12 juillet 1993.
;Subrenat, ambassadeur;23 août 1995.
;Duclos, ambassadeur;24 juin 1998.
Mlle;Bermann, ambassadrice;11 septembre 2002.
Mme;Roger, ambassadrice;13 décembre 2005.
M.;Falconi, ambassadeur;16 novembre 2009.

ORGANISATION  DE  COOPÉRATION;;
ET  DE  DÉVELOPPEMENT  ÉCONOMIQUES;;
(Paris);;

MM.;Valéry, ambassadeur;15 mars 1965.
;Bœgner, ambassadeur;30 octobre 1975.
;D'Aumale, ambassadeur;25 juillet 1978.
;Cazimajou, ambassadeur;10 mai 1982.
;Bonnefous, ambassadeur;27 juillet 1987.
;Bochet, ambassadeur;17 janvier 1989.
;Le Chartier de Sedouy, ambassadeur;2 avril 1991.
Mmes;Cabana, ambassadrice;18 mars 1993.
;Bourgois, ambassadrice;25 janvier 1999.
MM.;Perreau, ambassadeur;25 janvier 2003.
;Darcos, ambassadeur;3 octobre 2005.
;Marland, ambassadeur;18 juin 2007.
;Karoutchi, ambassadeur;6 juillet 2009.

CONSEIL  DE  L'EUROPE;;
(Strasbourg);;

MM.;Féquant, ambassadeur;6 février 1972.
;Cazeneuve, ambassadeur;26 juillet 1978.
;Doise, ambassadeur;13 mai 1980.
;Ourmet, ambassadeur;13 février 1985.
;Huyghues des Étages, ambassadeur;29 janvier 1986.
;Neraud Le Mouton de Boisdeffre, ambassadeur;8 août 1988.
;Stirn, ambassadeur;16 septembre 1991.
;Lennuyeux-Commène, ambassadeur;23 février 1993.
;Warin, ambassadeur;6 mai 1997.
;Chouraqui, ambassadeur;14 février 2002.
;Gain, ambassadeur;6 mars 2006.
;Dahan (Paul), ambassadeur;14 septembre 2009.

ORGANISATION  DU  TRAITÉ  DE  L'ATLANTIQUE  NORD;;
(Paris);;

MM.;Alphand, ambassadeur de France;19 août 1950.
;Couve de Murville, ambassadeur de France;22 octobre 1954.
;Parodi, ambassadeur de France;5 janvier 1955.
;De Crouy-Chanel (Étienne), ambassadeur;1er janvier 1957.
;Chodron de Courcel, ambassadeur;15 septembre 1958.
;De Leusse (Pierre), ambassadeur;15 janvier 1959.
;Seydoux de Clausonne (François), ambassadeur;18 septembre 1962.
;De Leusse (Pierre), ambassadeur;5 février 1965.

CONSEIL  DE  L'ATLANTIQUE  NORD;;
(Bruxelles);;

MM.;Seydoux de Clausonne (Roger), ambassadeur;4 juillet 1967.
;Kosciusko- Morizet, ambassadeur;13 décembre 1968.
MM.;De Tricornot de Rose, ambassadeur;18 février 1970.
;Tiné, ambassadeur;13 octobre 1975.
;Arnaud (Claude), ambassadeur;27 août 1979.
;Merillon, ambassadeur;8 janvier 1982.
;Curien, ambassadeur;31 octobre 1984.
;Robin (Gabriel), ambassadeur;9 février 1987.
;Blot, ambassadeur;16 décembre 1992.
;Errera, ambassadeur;23 août 1995.
;Guelluy, ambassadeur;24 juin 1998.
;D'Aboville, ambassadeur;30 octobre 2001.
;Duqué, ambassadeur;19 septembre 2005.
Mme;Andréani, ambassadrice;24 juillet 2008.

NÉGOCIATIONS  SUR  LES  FORCES  ARMÉES  CLASSIQUES;;
ET  SUR  LES  MESURES  DE  CONFIANCE;;
ET  DE  SÉCURITÉ  EN  EUROPE;;
(Vienne);;

MM.;Plaisant, ambassadeur;23 mai 1989.
;Perrin de Brichambaut, ambassadeur;10 juin 1991.

(Postérieurement voir : Négociations de Vienne);;

NÉGOCIATIONS  DE  VIENNE;;

M.;Miyet, ambassadeur;21 septembre 1994.

(Postérieurement voir : O.S.C.E.);;

ORGANISATION  POUR  LA  SÉCURITÉ;;
ET  LA  COOPÉRATION  EN  EUROPE;;
(Vienne);;

MM.;Ladsous, ambassadeur;9 mai 1997.
;Joubert, ambassadeur;25 juin 2001.
;Doutriaux, ambassadeur;18 février 2003.
;Lebedel, ambassadeur;2 octobre 2006.
;Alabrune, ambassadeur;31 août 2009.

ORGANISATION  POUR  l’INTERDICTION;;
DES  ARMES CHIMIQUES;;
(La Haye);;

MM.;Caron, ambassadeur;1er septembre 1993.
;Le Seac’h, ambassadeur;26 novembre 1995.
Mme;Gazeau-Secret, ambassadrice;19 octobre 2000.
MM.;Gaussot, ambassadeur;1er février 2005.
;Blarel, ambassadeur;28 juillet 2008.

COMMISSION  ÉCONOMIQUE;;
POUR  L'AMÉRIQUE  LATINE  ET  LES  CARAÏBES;;
(Santiago du Chili, en résidence à Washington D.C.);;

MM.;Gaussen, ambassadeur;19 novembre 1982.
;Hourcaillou, ambassadeur;15 juin 1984.
;Marandet, ambassadeur;11 février 1987.
;Bernard (Philippe), ambassadeur;29 juin 1990.
;Blanca, ambassadeur;17 février 1993.
Mme;Alvarez, ambassadrice;21 septembre 2000.
M.;Vaugier, ambassadeur;21 octobre 2004.
Mme;Pagnier, ambassadrice;13 octobre 2007.
M. ;Guignard, ambassadeur;22 décembre 2009.

ORGANISATION DE L'AVIATION CIVILE INTERNATIONALE;;
(Montréal);;

MM.;Bouchaud, ambassadeur;7 juin 1985.
;Henault, ambassadeur;24 mars 1988.
;Fels, ambassadeur;17 février 1993.
;Peissik, ambassadeur;19 février 1996.
;Dobelle, ambassadeur;15 novembre 2000.
;Chouvet, ambassadeur;21 septembre 2005.
;Wachenheim, ambassadeur;1er septembre 2009.

COMMISSION DU PACIFIQUE SUD;;
(Nouméa);;

(Postérieurement : COMMUNAUTÉ DU PACIFIQUE);;

MM.;Baude, ambassadeur;14 mars 1986.
;Le Blanc, ambassadeur;24 avril 1991.
;Bressot, ambassadeur;5 janvier 1995.
;Garrigue-Guyonnaud, ambassadeur;19 décembre 1996.
;Gain, ambassadeur;24 avril 2002.
;Roussel, ambassadeur;23 janvier 2006.

ORGANISATION DES ÉTATS AMÉRICAINS;;
(Washington);;

Mlle ;Debenest, ambassadrice;23 mai 1990.
MM.;Blanca, ambassadeur;17 février 1993.
;Laureau, ambassadeur;6 mars 1996.
;Barré (Jean-Paul), ambassadeur;12 mai 1997.
Mme;Alvarez, ambassadrice;21 septembre 2000.
M.;Vaugier, ambassadeur;21 octobre 2004.
Mme;Pagnier, ambassadrice;13 octobre 2007.
;Guignard, ambassadeur;22 décembre 2009.
